r1,r2,r3,ap,at,sl,pnl,trades
0.0,0.0,0.0,2,0.5,2.4,43.60000000000025,5
0.2,0.3,0.0,2,0.5,2.4,43.60000000000025,5
0.25,0.15,0.0,2,0.5,2.4,43.60000000000025,5
0.25,0.1,0.05,2,0.5,2.4,43.60000000000025,5
0.25,0.1,0.0,2,0.5,2.4,43.60000000000025,5
0.25,0.05,0.1,2,0.5,2.4,43.60000000000025,5
0.25,0.05,0.05,2,0.5,2.4,43.60000000000025,5
0.25,0.05,0.0,2,0.5,2.4,43.60000000000025,5
0.25,0.0,0.15,2,0.5,2.4,43.60000000000025,5
0.25,0.0,0.1,2,0.5,2.4,43.60000000000025,5
0.25,0.0,0.05,2,0.5,2.4,43.60000000000025,5
0.2,0.25,0.0,2,0.5,2.4,43.60000000000025,5
0.05,0.0,0.0,2,0.5,2.4,43.60000000000025,5
0.2,0.2,0.05,2,0.5,2.4,43.60000000000025,5
0.2,0.2,0.0,2,0.5,2.4,43.60000000000025,5
0.2,0.15,0.05,2,0.5,2.4,43.60000000000025,5
0.2,0.15,0.0,2,0.5,2.4,43.60000000000025,5
0.2,0.1,0.05,2,0.5,2.4,43.60000000000025,5
0.2,0.1,0.0,2,0.5,2.4,43.60000000000025,5
0.2,0.05,0.1,2,0.5,2.4,43.60000000000025,5
0.2,0.05,0.05,2,0.5,2.4,43.60000000000025,5
0.2,0.05,0.0,2,0.5,2.4,43.60000000000025,5
0.25,0.15,0.05,2,0.5,2.4,43.60000000000025,5
0.25,0.2,0.0,2,0.5,2.4,43.60000000000025,5
0.35,0.1,0.05,2,0.5,2.4,43.60000000000025,5
0.3,0.15,0.05,2,0.5,2.4,43.60000000000025,5
0.35,0.05,0.05,2,0.5,2.4,43.60000000000025,5
0.0,0.25,0.0,2,0.5,2.4,43.60000000000025,5
0.35,0.0,0.15,2,0.5,2.4,43.60000000000025,5
0.35,0.0,0.1,2,0.5,2.4,43.60000000000025,5
0.3,0.3,0.0,2,0.5,2.4,43.60000000000025,5
0.3,0.25,0.0,2,0.5,2.4,43.60000000000025,5
0.3,0.2,0.05,2,0.5,2.4,43.60000000000025,5
0.0,0.3,0.0,2,0.5,2.4,43.60000000000025,5
